	text	is_hate
5014	I dont believe i or anyone living today brought you here or wanted you here .	1
5015	I use Feria 's Blowout Burgundy every 6 weeks ... it 's a subtle color unless I 'm right in the sun - then it 's vibrant .	0
5016	It looks like everyone got haircuts at the door except you and your friend .	0
5017	In one of the restrooms , someone has drawn an arrow on the wall , pointing towards the toilet paper , and written `` CLA degrees : take one . ''	0
5018	As a brit my knowledge of american law is somewhat lacking but even i know that this holder groid has committed treason	1
5019	If u search on yahoo ( ya- ) you can find it .	0
5020	Seemed to work well on the Indians and Australian aborigines .	0
5021	I am looking for people in north county area .	0
5022	CYF First World Status	0
5023	What I find to be a joke is that someone would take it seriously and post absolute nonsense and crap about this site , without checking it out first .	0
5024	They contain songs from many ballbreaking bands .	0
5025	Here 's a salute from Bulgaria to all comrades : http://zazz.bg/play : cf3bf803	0
5026	Their cheerleaders went to court for their First Amendment rights in putting Bible verses on their football game banners & won .	0
5027	Heart diseases - around 100000 per year .	0
5028	Yet if the thugs had of actually robbed the store and injured or killed your friend , it would not be classified as a hate crime would it ?	0
5029	Sad thing is I could n't even find the real classics I was looking for on youtube which air far more with even worse messages .	0
5030	Once the blood line is mixed it is no longer white and is ruined .	0
5031	First kiss was behind the church door in third grade .	0
5032	2508	0
5033	An example of  colonisation : in some schools we do n't celebrate Christmas anymore to respect the many ic pupils ! Christmas is a part of OUR TRADITION , of OUR RELIGION !!!!	0
5034	Hey I know I am too old for you but I just wanted to say I saw your picture & I think your cute .	0
5035	Accuracy is compromised .	0
5036	It scared him off & I 'm sure he got a few pellets burrowed in him .	0
5037	zpridez NO big deal , I got your drift.IMO If these bellyaching  peoples et al continue to negate/or ignore the present ' Products of Progress ' within society we 're all doomed .	1
5038	Yes the negroes have been busy the last few weeks but we have to expect it because nothing is being done to them when a crime is committed	1
5039	I do n't blame you , all the yucky nonwhite DNA pawing your food as they pass it over the UPC scanner , disgusting .	1
5040	Let's not concern ourselves with an anti-GD video that barely has any views and will most likely only be watched by anarchists .	0
5041	Israeli Minister `` We always use the anti-Semitism trick or bring up the Holocaust '' - YouTube	0
5042	He has two previous felony convictions for violent crimes .	0
5043	Japan REACTOR - RODS MELT !	0
5044	No wonder young people ca n't get jobs .	0
5045	As a temporary solution , the owner has put up just a question mark , which has remained until today .	0
5046	Kiss uncle Samael for me , will you ?	0
5047	Free at last , free at last , good God almighty I 'm free at last !	0
5048	Later after thousands of rounds of experience , move up to a larger rifle and pistol .	0
5049	Show that your children would be in danger going to trash-schools .	0
5050	Shoot me a message .	0
5051	Wow!	0
5052	I had to change the kids site around a bit Liz ... here is the correct link for the FCKS ... Creative Kids	0
5053	Beautiful place .	0
5054	Agreed, to an extent .	0
5055	YouTube - & #x202a ; Unruly Teens wrecking a Dunkin Donuts at 75 christopher street in manhattan & #x202c ; & rlm ;	0
5056	10.24.2010 MONTEREY PARK , Calif. ( KABC ) -- Deputies have arrested a suspect in connection with a double murder of a couple in Hawthorne .	0
5057	I was surprised to see it there on Palm Canyon Drive .. here 's a detail :	0
5058	Thanks to everyone who listened to the radio show last night and apologies for the delay ( it was blocked by ubroadcast for a time ) .	0
5059	You are NOT a worthless white .	0
5060	I guess these blind idiots overlooked the NFL and NBA , If they do n't like it why do n't they just leave , No one will miss them .	0
5061	I say let him in and let him rant his mouth with all the Mudslums !	1
5062	Maybe God was punishing them for their interracial marriage .	1
5063	This is a great resource , but they have practically no pro-White books in their library .	0
5064	The fact that these people are trying to do the same thing to Ireland as they have in America and Britain and everywhere else they have set foot .	0
5065	I was really excited to come across this site full of like minded people !	0
5066	On the basis of this and the PM 's forwarded to me , you will take a week off to calm down .	0
5067	Neither of the Diaz brothers are very bright but they generally come to fight .	0
5068	I know a non white who got 5 A 's and 4 B 's but he robably cheated 2508	1
5069	Good for you !	0
5070	This is the same white flight pattern all over the world , the problem being eventually we will run out of space to live .	0
5071	Burger King was next up .	0
5072	I 'd like to see Iran wipe Israel off the map .	1
5073	DRM Radio will be broadcasting it 's second show , live this coming Thursday the 23rd Dec , 8pm to 10pm on http://drmradio.ubroadcast.com/ Listeners to the show are welcome to send us material they would like to have read on-air during any of our live broadcasts .	0
5074	However I cannot name all of these certain characteristics because I am neither an anthropologist or a geneticist .	0
5075	Betrayal of bright pupils : Two thirds who shine at age of 11 are steered into soft subjects at GCSE Just 33.9 % of teenagers from disadvantaged homes gained at least five Cs in their GCSEs last summer - including English and maths - compared with 58.2 % of all pupils attending state schools Yet again , selective schools dominate top of the tables Schools Minister Nick Gibb : ' Today 's figures reveal a shocking waste of talent in many schools across the country ' Read more : Two thirds of top achievers at 11 not taking key GCSEs | Mail Online	0
5076	http://www.physics.uoguelph.ca/tutor.../trigonom.html Tutorial from University of Guelph physics department .	0
5077	While they are in prison the kikes should get the same food the regular prison population gets ...	1
5078	I hate to be the one to say this but they do n't sound like a loving family if they said they would dance on your grave simply because of your racially aware views .	0
5079	can u guys check to make sure ur site work with Linux lots of Linux folks use Konqueror. just a thought	0
5080	After you realize that you will never be accepted equal to them you are welcome to come back .	0
5081	Send me a message if you plan to come out and we will make arrangements to meet up	0
5082	Is there anything out there ?	0
5083	These UPA-American scums are welcome to stop by my house I have a surprise Sorry I 'm not in Donetsk yet , just matter of time `` https : //www.facebook.com/TruthfromUkraine ? fref = photo	0
5084	Ya gota be fecken kiddin me ST PATRICK WAS NOT  !!!!!!!!!	0
5085	Though I can see it happening someday soon by the state of the rest of the UK .	0
5086	As the pace of retailer collapse accelerates in 2009 , larger malls will begin to go dark .	0
5087	He is putting us into debt !	0
